film_id,event_id,scene_id,utterance_id,scene_position_pct,speaker,raw_speaker,character_id,canonical_name,text,word_count,utterance_type,addressee,addressee_type,line_number,parenthetical,cue_type,gender,gender_rationale,is_named,is_protagonist,included_in_network,parser_canonical_name,confidence
findingnemo,55,findingnemo_s002,findingnemo_s002_u0055,0.0417,MARLIN,MARLIN,findingnemo_marlin,Marlin,How many stripes do I have?,6,spoken,findingnemo_nemo,individual,288,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,56,findingnemo_s002,findingnemo_s002_u0056,0.0417,NEMO,NEMO,findingnemo_nemo,Nemo,I'm fine.,2,spoken,findingnemo_marlin,individual,293,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,57,findingnemo_s002,findingnemo_s002_u0057,0.0417,MARLIN,MARLIN,findingnemo_marlin,Marlin,Answer the stripe question!,4,spoken,findingnemo_nemo,individual,297,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,58,findingnemo_s002,findingnemo_s002_u0058,0.0417,NEMO,NEMO,findingnemo_nemo,Nemo,Three.,1,spoken,findingnemo_marlin,individual,301,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,59,findingnemo_s002,findingnemo_s002_u0059,0.0417,MARLIN,MARLIN,findingnemo_marlin,Marlin,"No! See, something's wrong with you. I have one, two, three--that's all I have? Oh, you're okay. How's the lucky fin?",21,spoken,findingnemo_nemo,individual,305,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,60,findingnemo_s002,findingnemo_s002_u0060,0.0417,NEMO,NEMO,findingnemo_nemo,Nemo,Lucky.,1,spoken,findingnemo_marlin,individual,311,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,61,findingnemo_s002,findingnemo_s002_u0061,0.0417,MARLIN,MARLIN,findingnemo_marlin,Marlin,Let's see.,2,spoken,findingnemo_nemo,individual,315,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,62,findingnemo_s002,findingnemo_s002_u0062,0.0417,MARLIN,MARLIN,findingnemo_marlin,Marlin,Are you sure you wanna go to school this year? 'Cause there's no problem if you don't. You can wait 5 or 6 years.,24,spoken,findingnemo_nemo,individual,319,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,63,findingnemo_s002,findingnemo_s002_u0063,0.0417,NEMO,NEMO,findingnemo_nemo,Nemo,"Come on, dad. It's time for school.",7,spoken,findingnemo_marlin,individual,325,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,64,findingnemo_s002,findingnemo_s002_u0064,0.0417,MARLIN,MARLIN,findingnemo_marlin,Marlin,Ah-ah-ah! Forgot to brush.,4,spoken,findingnemo_nemo,individual,329,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,65,findingnemo_s002,findingnemo_s002_u0065,0.0417,NEMO,NEMO,findingnemo_nemo,Nemo,Ohh...,1,spoken,findingnemo_marlin,individual,333,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,66,findingnemo_s002,findingnemo_s002_u0066,0.0417,MARLIN,MARLIN,findingnemo_marlin,Marlin,Do you want this anemone to sting you?,8,spoken,findingnemo_nemo,individual,337,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,67,findingnemo_s002,findingnemo_s002_u0067,0.0417,NEMO,NEMO,findingnemo_nemo,Nemo,Yes.,1,spoken,findingnemo_marlin,individual,341,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,68,findingnemo_s002,findingnemo_s002_u0068,0.0417,MARLIN,MARLIN,findingnemo_marlin,Marlin,Brush.,1,spoken,findingnemo_nemo,individual,345,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,69,findingnemo_s002,findingnemo_s002_u0069,0.0417,NEMO,NEMO,findingnemo_nemo,Nemo,"Okay, I'm done.",3,spoken,findingnemo_marlin,individual,349,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,70,findingnemo_s002,findingnemo_s002_u0070,0.0417,MARLIN,MARLIN,findingnemo_marlin,Marlin,You missed a spot.,4,spoken,findingnemo_nemo,individual,353,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,71,findingnemo_s002,findingnemo_s002_u0071,0.0417,NEMO,NEMO,findingnemo_nemo,Nemo,Where?,1,spoken,findingnemo_marlin,individual,357,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,72,findingnemo_s002,findingnemo_s002_u0072,0.0417,MARLIN,MARLIN,findingnemo_marlin,Marlin,There. Ha ha! Right there. And here and here and here!,11,spoken,findingnemo_nemo,individual,361,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,73,findingnemo_s003,findingnemo_s003_u0073,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,"All right, we're excited. First day of school, here we go. We're ready to learn to get some knowledge. Now, what's the one thing we have to remember about the ocean?",31,spoken,findingnemo_nemo,individual,367,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,74,findingnemo_s003,findingnemo_s003_u0074,0.0833,NEMO,NEMO,findingnemo_nemo,Nemo,It's not safe.,3,spoken,findingnemo_marlin,individual,373,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,75,findingnemo_s003,findingnemo_s003_u0075,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,"That's my boy. So, first we check to see that the coast is clear. We go out and back in. And then we go out, and back in. And then one more time--out and back in. And sometimes, if you wanna do it four times--",45,spoken,findingnemo_nemo,individual,377,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,76,findingnemo_s003,findingnemo_s003_u0076,0.0833,NEMO,NEMO,findingnemo_nemo,Nemo,Dad..,1,spoken,findingnemo_marlin,individual,385,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,77,findingnemo_s003,findingnemo_s003_u0077,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,"All right. Come on, boy.",5,spoken,findingnemo_nemo,individual,389,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,78,findingnemo_s003,findingnemo_s003_u0078,0.0833,NEMO,NEMO,findingnemo_nemo,Nemo,"Dad, maybe while I'm at school, I'll see a shark!",10,spoken,findingnemo_marlin,individual,393,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,79,findingnemo_s003,findingnemo_s003_u0079,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,I highly doubt that.,4,spoken,findingnemo_nemo,individual,397,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,80,findingnemo_s003,findingnemo_s003_u0080,0.0833,NEMO,NEMO,findingnemo_nemo,Nemo,Have you ever met a shark?,6,spoken,findingnemo_marlin,individual,402,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,81,findingnemo_s003,findingnemo_s003_u0081,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,"No, and I don't plan to.",6,spoken,findingnemo_nemo,individual,406,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,82,findingnemo_s003,findingnemo_s003_u0082,0.0833,NEMO,NEMO,findingnemo_nemo,Nemo,How old are sea turtles?,5,spoken,findingnemo_marlin,individual,410,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,83,findingnemo_s003,findingnemo_s003_u0083,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,Sea turtles? I don't know.,5,spoken,findingnemo_nemo,individual,414,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,84,findingnemo_s003,findingnemo_s003_u0084,0.0833,NEMO,NEMO,findingnemo_nemo,Nemo,"Sandy Plankton from next door, he said that sea turtles, said that they live to be about a hundred years old!",21,spoken,findingnemo_marlin,individual,418,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,85,findingnemo_s003,findingnemo_s003_u0085,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,"Well, you know what, if I ever meet a sea turtle, I'll ask him. After I'm done talking to the shark, okay? Whoa, whoa, whoa! Hold on, hold on, wait to cross. Hold my fin, hold my fin.",38,spoken,findingnemo_nemo,individual,424,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,86,findingnemo_s003,findingnemo_s003_u0086,0.0833,NEMO,NEMO,findingnemo_nemo,Nemo,"Dad, you're not gonna freak out like you did at the petting zoo, are you?",15,spoken,findingnemo_marlin,individual,432,,standalone,M,,TRUE,FALSE,TRUE,Nemo,high
findingnemo,87,findingnemo_s003,findingnemo_s003_u0087,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,"Hey, that snail was about to charge. Hmm, I wonder where we're supposed to go.",15,spoken,monologue,monologue,436,,standalone,M,,TRUE,TRUE,TRUE,Marlin,medium
findingnemo,88,findingnemo_s003,findingnemo_s003_u0088,0.0833,FISH KIDS,FISH KIDS,findingnemo_fish_kids,Fish Kids,"Bye, mom!",2,spoken,group,group,440,,standalone,Both,,FALSE,FALSE,FALSE,Fish Kids,high
findingnemo,89,findingnemo_s003,findingnemo_s003_u0089,0.0833,FISH MOM,FISH MOM,findingnemo_fish_mom,Fish Mom,I'll pick you up after school.,6,spoken,group,group,444,,standalone,F,,FALSE,FALSE,FALSE,Fish Mom,high
findingnemo,90,findingnemo_s003,findingnemo_s003_u0090,0.0833,CRAB KID,CRAB KID,findingnemo_crab_kid,Crab Kid,"Come on, you guys. Stop it! Give it back!",9,spoken,group,group,448,,standalone,Unknown,,FALSE,FALSE,FALSE,Crab Kid,high
findingnemo,91,findingnemo_s003,findingnemo_s003_u0091,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,"Come on, we'll try over there.",6,spoken,findingnemo_nemo,individual,452,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,92,findingnemo_s003,findingnemo_s003_u0092,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,"Excuse me, is this where we meet his teacher?",9,spoken,group,group,456,,standalone,M,,TRUE,TRUE,TRUE,Marlin,medium
findingnemo,93,findingnemo_s003,findingnemo_s003_u0093,0.0833,BOB,BOB,findingnemo_bob,Bob,"Well, look who's out of the anemone.",7,spoken,findingnemo_marlin,individual,460,,standalone,M,,TRUE,FALSE,TRUE,Bob,high
findingnemo,94,findingnemo_s003,findingnemo_s003_u0094,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,"Yes. Shocking, I know.",4,spoken,findingnemo_bob,individual,464,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,95,findingnemo_s003,findingnemo_s003_u0095,0.0833,BOB,BOB,findingnemo_bob,Bob,"Marty, right?",2,spoken,findingnemo_marlin,individual,468,,standalone,M,,TRUE,FALSE,TRUE,Bob,high
findingnemo,96,findingnemo_s003,findingnemo_s003_u0096,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,Marlin.,1,spoken,findingnemo_bob,individual,472,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,97,findingnemo_s003,findingnemo_s003_u0097,0.0833,BOB,BOB,findingnemo_bob,Bob,Bob.,1,spoken,findingnemo_marlin,individual,476,,standalone,M,,TRUE,FALSE,TRUE,Bob,high
findingnemo,98,findingnemo_s003,findingnemo_s003_u0098,0.0833,TED,TED,findingnemo_ted,Ted,Ted.,1,spoken,findingnemo_marlin,individual,480,,standalone,M,,TRUE,FALSE,FALSE,Ted,high
findingnemo,99,findingnemo_s003,findingnemo_s003_u0099,0.0833,BILL,BILL,findingnemo_bill,Bill,"Bill. Hey, you're a clownfish. You're funny, right? Hey, tell us a joke.",13,spoken,findingnemo_marlin,individual,484,,standalone,M,,TRUE,FALSE,FALSE,Bill,high
findingnemo,100,findingnemo_s003,findingnemo_s003_u0100,0.0833,BOB/TED,BOB/TED,findingnemo_bob_ted,Bob/Ted,"Yeah, yeah. Come on, give us a funny one.",9,spoken,findingnemo_marlin,individual,488,,standalone,M,,FALSE,FALSE,FALSE,Bob/Ted,high
findingnemo,101,findingnemo_s003,findingnemo_s003_u0101,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,"Well, actually, that's a common misconception. Clownfish are no funnier than any other fish.",14,spoken,group,group,492,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
findingnemo,102,findingnemo_s003,findingnemo_s003_u0102,0.0833,BILL,BILL,findingnemo_bill,Bill,"Aw, come on, clownie.",4,spoken,findingnemo_marlin,individual,498,,standalone,M,,TRUE,FALSE,FALSE,Bill,high
findingnemo,103,findingnemo_s003,findingnemo_s003_u0103,0.0833,TED,TED,findingnemo_ted,Ted,"Yeah, do something funny.",4,spoken,findingnemo_marlin,individual,502,,standalone,M,,TRUE,FALSE,FALSE,Ted,high
findingnemo,104,findingnemo_s003,findingnemo_s003_u0104,0.0833,BOB,BOB,findingnemo_bob,Bob,Yeah!,1,spoken,findingnemo_marlin,individual,507,,standalone,M,,TRUE,FALSE,TRUE,Bob,high
findingnemo,105,findingnemo_s003,findingnemo_s003_u0105,0.0833,MARLIN,MARLIN,findingnemo_marlin,Marlin,"All right, I know one joke. Um, there's a mollusk, see? And he walks up to a sea, well he doesn't walk up, he swims up. Well, actually the mollusk isn't moving. He's in one place and then the sea cucumber, well they--I mixed up. There was a mollusk and a sea cucumber. None of them were walking, so forget that I--",62,spoken,group,group,511,,standalone,M,,TRUE,TRUE,TRUE,Marlin,high
