film_id,event_id,scene_id,utterance_id,scene_position_pct,speaker,raw_speaker,character_id,canonical_name,text,word_count,utterance_type,addressee,addressee_type,line_number,parenthetical,cue_type,gender,gender_rationale,is_named,is_protagonist,included_in_network,parser_canonical_name,confidence
monsters_inc_2001,22,monsters_inc_2001_s002,monsters_inc_2001_s002_u0022,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,You call yourself a monster?,5,spoken,monsters_inc_2001_sulley,individual,46,"(Sulley roars louder. Later, Sulley jogs in place.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,23,monsters_inc_2001_s002,monsters_inc_2001_s002_u0023,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,"Scary feet, scary feet, scary feet-- Oop! The kid's awake!",10,spoken,monsters_inc_2001_sulley,individual,48,"(Sulley drops to the ground and lies motionless, then jogs again.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,24,monsters_inc_2001_s002,monsters_inc_2001_s002_u0024,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,"Okay, scary feet, scary feet, scary feet, scary feet, scar-- Kid's asleep!",12,spoken,monsters_inc_2001_sulley,individual,50,(Sulley roars.),inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,25,monsters_inc_2001_s002,monsters_inc_2001_s002_u0025,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,Twins! In a bunk bed!,5,spoken,monsters_inc_2001_sulley,individual,52,"(Sulley goes up and down, roaring on two levels.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,26,monsters_inc_2001_s002,monsters_inc_2001_s002_u0026,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,"Ooh, I thought I had ya there.",7,spoken,monsters_inc_2001_sulley,individual,54,"(Later, Mike holds a broom with a crude drawing of a child's face taped to the end.)",inline_colon,M,,1,1,1,Mike,medium
monsters_inc_2001,27,monsters_inc_2001_s002,monsters_inc_2001_s002_u0027,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,"Okay, Sulley, here we go. You ready? Follow it!",9,spoken,monsters_inc_2001_sulley,individual,56,"(Mike swings the broom, Sulley lunges after it.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,28,monsters_inc_2001_s002,monsters_inc_2001_s002_u0028,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,Oh! It's over here! Oh! Look over there! Don't let the kid touch you! Don't let it touch you!,19,spoken,monsters_inc_2001_sulley,individual,58,"(Sulley growls at the paper kid while dodging it. Later, like a quarterback rushing a tackle dummy, Sulley strains to push a pile of heavy furniture across the living room. Mike stands atop the pile encouraging him.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,29,monsters_inc_2001_s002,monsters_inc_2001_s002_u0029,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,"I don't know, but it's been said. I love scaring kids in bed!",13,spoken,monsters_inc_2001_sulley,individual,60,"(Later in the bathroom, Sulley brushes his teeth, while Mike stands on his arm.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,30,monsters_inc_2001_s002,monsters_inc_2001_s002_u0030,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,"C'mon, fight that plaque! Fight that plaque! Scary monsters don't have plaque!",12,spoken,monsters_inc_2001_sulley,individual,62,"(Later in the living room, Sulley hangs upside-down from a beam, doing some ""gravity"" sit-ups.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,31,monsters_inc_2001_s002,monsters_inc_2001_s002_u0031,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,"One-eighteen. Do you have one-nineteen? Do I see one-twenty? Oh, I don't believe it!",14,spoken,monsters_inc_2001_sulley,individual,64,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,32,monsters_inc_2001_s002,monsters_inc_2001_s002_u0032,0.037,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,I'm not even breakin' a sweat.,6,spoken,monsters_inc_2001_mike,individual,65,,inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,33,monsters_inc_2001_s002,monsters_inc_2001_s002_u0033,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,Not you. Look! The new commercial's on.,7,spoken,monsters_inc_2001_sulley,individual,66,"(Mike runs to the TV, Sulley slips and falls to the floor. On the TV, a bank of lights illuminate and flare brightly.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,34,monsters_inc_2001_s002,monsters_inc_2001_s002_u0034,0.037,Announcer,Announcer,monsters_inc_2001_announcer,Announcer,"The future is bright at Monsters, Incorporated. .",8,spoken,group,group,68,,inline_colon,M,,0,0,0,Announcer,high
monsters_inc_2001,35,monsters_inc_2001_s002,monsters_inc_2001_s002_u0035,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,I'm in this one. I'm in this one!,8,spoken,monsters_inc_2001_sulley,individual,70,"(On the TV, there are beautiful shots of monsters happily living their lives.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,36,monsters_inc_2001_s002,monsters_inc_2001_s002_u0036,0.037,Announcer,Announcer,monsters_inc_2001_announcer,Announcer,We're part of your life. We power your car. We warm your home. We light your city.,17,spoken,group,group,72,(Betty turns to the camera.),inline_colon,M,,0,0,0,Announcer,high
monsters_inc_2001,37,monsters_inc_2001_s002,monsters_inc_2001_s002_u0037,0.037,Betty,Betty,monsters_inc_2001_betty,Betty,"I'm Monsters, Incorporated!",3,spoken,group,group,74,(Sulley watches from his easy chair.),inline_colon,F,,1,0,0,Betty,high
monsters_inc_2001,38,monsters_inc_2001_s002,monsters_inc_2001_s002_u0038,0.037,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,"Hey, look! Betty!",3,spoken,monsters_inc_2001_mike,individual,76,"(On the TV, a bored child watches as various monsters cycle past. We settle on Claws as he roars, which causes the child to scream, which then fills up a screen canister, then goes to some energy sources from the outside of the factory, and then goes to a light switch that a monster turns on, and also does the trick for a drill, a lamp, a car, and a vacuum cleaner.)",inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,39,monsters_inc_2001_s002,monsters_inc_2001_s002_u0039,0.037,Announcer,Announcer,monsters_inc_2001_announcer,Announcer,"Carefully matching every child to their ideal monster, to produce superior scream, refined into clean, dependable energy. Every time you turn something on, Monsters, Incorporated is there.",27,spoken,group,group,78,,inline_colon,M,,0,0,0,Announcer,high
monsters_inc_2001,40,monsters_inc_2001_s002,monsters_inc_2001_s002_u0040,0.037,Jerry,Jerry,monsters_inc_2001_jerry,Jerry,"I'm Monsters, Incorporated!",3,spoken,group,group,79,"(On the TV, a child is vacantly staring at a television set. Machine gun fire, explosions, etc. are heard emerging from the set; he doesn't even blink, but after a few seconds, he does blink, and then his head dunks into his bowl of cereal. Text appears on the screen: ""Simulation-Not Actual Child."")",inline_colon,M,,1,0,1,Jerry,high
monsters_inc_2001,41,monsters_inc_2001_s002,monsters_inc_2001_s002_u0041,0.037,Announcer,Announcer,monsters_inc_2001_announcer,Announcer,We know the challenge. The window of innocence is shrinking. Human kids are harder to scare.,16,spoken,group,group,81,,inline_colon,M,,0,0,0,Announcer,high
monsters_inc_2001,42,monsters_inc_2001_s002,monsters_inc_2001_s002_u0042,0.037,Waternoose,Waternoose,monsters_inc_2001_waternoose,Waternoose,Of course. M.I. is prepared for the future. With the top scarers...,12,spoken,group,group,82,"(On the screen, Sulley stands next to a door standing on a factory work floor, known as the Scare Floor. He leans next to the door, opens the door and roars. The kid inside screams. Mike watches his buddy on TV and friendly hits his arm in courage.)",inline_colon,M,,1,0,1,Waternoose,high
monsters_inc_2001,43,monsters_inc_2001_s002,monsters_inc_2001_s002_u0043,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,Whoo-hoo-hoo! Ha-ha!,2,spoken,monologue,monologue,84,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,44,monsters_inc_2001_s002,monsters_inc_2001_s002_u0044,0.037,Waternoose,Waternoose,monsters_inc_2001_waternoose,Waternoose,"...the best refineries, and research into new energy techniques.",9,song,group,group,85,"(On the TV, a monster with virtual reality glasses roars, causing a computer child on a monitor behind him to scream. Mike scoots to the edge of his seat in anticipation.)",inline_colon,M,,1,0,1,Waternoose,high
monsters_inc_2001,45,monsters_inc_2001_s002,monsters_inc_2001_s002_u0045,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,"Okay, here I come.",4,spoken,group,group,87,"(On the TV, Mike and Sulley stand in front of a crowd of M.I. workers. As they turn to the camera, the Monsters, Inc. logo appears over Mike, blocking him entirely.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,46,monsters_inc_2001_s002,monsters_inc_2001_s002_u0046,0.037,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,We're working for a better tomorrow... today!,7,spoken,group,group,89,"(Mike stares at the TV, shocked.)",inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,47,monsters_inc_2001_s002,monsters_inc_2001_s002_u0047,0.037,Monsters,Monsters,monsters_inc_2001_monsters,Monsters,"We're Monsters, Incorporated!",3,spoken,group,group,91,,inline_colon,Both,,0,0,0,Monsters,high
monsters_inc_2001,48,monsters_inc_2001_s002,monsters_inc_2001_s002_u0048,0.037,Waternoose,Waternoose,monsters_inc_2001_waternoose,Waternoose,"We're M.I., Monsters, Incorporated. We scare because we care.",9,spoken,group,group,92,(Sulley turns off the TV.),inline_colon,M,,1,0,1,Waternoose,high
monsters_inc_2001,49,monsters_inc_2001_s002,monsters_inc_2001_s002_u0049,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,I can't believe it.,4,spoken,monsters_inc_2001_sulley,individual,94,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,50,monsters_inc_2001_s002,monsters_inc_2001_s002_u0050,0.037,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,"Oh, Mike.",2,spoken,monsters_inc_2001_mike,individual,95,,inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,51,monsters_inc_2001_s002,monsters_inc_2001_s002_u0051,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,I was on TV! Ha. Did you see me? I'm a natural!,12,spoken,monsters_inc_2001_sulley,individual,96,"(As Mike was amazed to see himself on TV, the phone rings, and Mike grabs the receiver.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,52,monsters_inc_2001_s002,monsters_inc_2001_s002_u0052,0.037,Mike,Mike,monsters_inc_2001_mike,Mike,"Hello? I know! Wasn't I great?! Did the whole family see it? It's your mom. Ha-ha, what can I say? The camera loves me. Advertisement",25,spoken,group,group,98,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,53,monsters_inc_2001_s003,monsters_inc_2001_s003_u0053,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,"I'm tellin' you, big daddy, you're gonna be seein' this face on TV a lot more often.",17,spoken,monsters_inc_2001_sulley,individual,103,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,54,monsters_inc_2001_s003,monsters_inc_2001_s003_u0054,0.0741,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,"Yeah, like on ""Monstropolis' Most Wanted""?",6,spoken,monsters_inc_2001_mike,individual,104,,inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,55,monsters_inc_2001_s003,monsters_inc_2001_s003_u0055,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,"Ha, ha, ha, ha. You've been jealous of my good looks since the fourth grade, pal.",16,spoken,monsters_inc_2001_sulley,individual,105,(They walk by a tiny monster couple.),inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,56,monsters_inc_2001_s003,monsters_inc_2001_s003_u0056,0.0741,Tiny Monster Wife,Tiny Monster Wife,monsters_inc_2001_tiny_monster_wife,Tiny Monster Wife,"Have a good day, sweetie.",5,spoken,unclear,unclear,107,,inline_colon,F,,0,0,0,Tiny Monster Wife,high
monsters_inc_2001,57,monsters_inc_2001_s003,monsters_inc_2001_s003_u0057,0.0741,Tiny Monster Husband,Tiny Monster Husband,monsters_inc_2001_tiny_monster_husband,Tiny Monster Husband,"You too, hon.",3,spoken,unclear,unclear,108,"(The tiny monster husband flies away. Later at the curbside, Mike approaches a shiny new convertible and holds up a set of keys.)",inline_colon,M,,0,0,0,Tiny Monster Husband,high
monsters_inc_2001,58,monsters_inc_2001_s003,monsters_inc_2001_s003_u0058,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,"Whoo! OK, Sulley, hop on in.",6,spoken,monsters_inc_2001_sulley,individual,110,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,59,monsters_inc_2001_s003,monsters_inc_2001_s003_u0059,0.0741,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,Nope. Uh-uh. Uh-uh.,3,spoken,monsters_inc_2001_mike,individual,111,,inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,60,monsters_inc_2001_s003,monsters_inc_2001_s003_u0060,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,"Hey, hey, hey, hey, hey, hey, where're you goin'? What're you doin'?",12,spoken,monsters_inc_2001_sulley,individual,112,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,61,monsters_inc_2001_s003,monsters_inc_2001_s003_u0061,0.0741,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,"Mikey, there's a scream shortage. We're walking.",7,spoken,monsters_inc_2001_mike,individual,113,,inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,62,monsters_inc_2001_s003,monsters_inc_2001_s003_u0062,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,WALKING?!,1,spoken,monsters_inc_2001_sulley,individual,114,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,63,monsters_inc_2001_s003,monsters_inc_2001_s003_u0063,0.0741,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,Yup. Come on!,3,spoken,monsters_inc_2001_mike,individual,115,,inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,64,monsters_inc_2001_s003,monsters_inc_2001_s003_u0064,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,"NO, NO, NO, NO! My baby! Look! She needs to be driven! Bye, baby! I'll call you!",17,spoken,monologue,monologue,116,"(Later at a Monstropolis street, the camera closes on a newspaper stand with headline: ""ROLLING BLACKOUTS EXPECTED."" Mike and Sulley walk past, Mike still complains about not driving his car today.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,65,monsters_inc_2001_s003,monsters_inc_2001_s003_u0065,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,"Hey, genius, you wanna know why I bought the car?",10,spoken,monsters_inc_2001_sulley,individual,118,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,66,monsters_inc_2001_s003,monsters_inc_2001_s003_u0066,0.0741,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,Not really.,2,spoken,monsters_inc_2001_mike,individual,119,,inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,67,monsters_inc_2001_s003,monsters_inc_2001_s003_u0067,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,"To drive it! You know, like on the street, with the honk-honk, and the vroom-vroom, and no walking involved?",19,spoken,monsters_inc_2001_sulley,individual,120,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,68,monsters_inc_2001_s003,monsters_inc_2001_s003_u0068,0.0741,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,"Wa, wa, wa, wa. Give it a rest, will ya, butterball? Come on, you could use the exercise.",18,spoken,monsters_inc_2001_mike,individual,121,,inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,69,monsters_inc_2001_s003,monsters_inc_2001_s003_u0069,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,I could use the exercise? Look at you! Y-y-you have your own climate.,13,spoken,monsters_inc_2001_sulley,individual,122,"(Later, the monster kids jump rope as Mike and Sulley pass.)",inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,70,monsters_inc_2001_s003,monsters_inc_2001_s003_u0070,0.0741,Monster Kids,Monster Kids,monsters_inc_2001_monster_kids,Monster Kids,How many tentacles can jump the rope? One and two and three and four...,14,spoken,group,group,124,(The rope is actually one of the kid's tongues.),inline_colon,Both,,0,0,0,Monster Kids,medium
monsters_inc_2001,71,monsters_inc_2001_s003,monsters_inc_2001_s003_u0071,0.0741,Monster Kid,Monster Kid,monsters_inc_2001_monster_kid,Monster Kid,"Morning, Mike! Morning, Sulley!",4,spoken,group,group,126,,inline_colon,M,,0,0,0,Monster Kid,high
monsters_inc_2001,72,monsters_inc_2001_s003,monsters_inc_2001_s003_u0072,0.0741,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,"Hey, mornin', kids. How ya doin'?",6,spoken,group,group,127,,inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,73,monsters_inc_2001_s003,monsters_inc_2001_s003_u0073,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,"Hey, kids.",2,spoken,group,group,128,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,74,monsters_inc_2001_s003,monsters_inc_2001_s003_u0074,0.0741,Tongue Monster Kid,Tongue Monster Kid,monsters_inc_2001_tongue_monster_kid,Tongue Monster Kid,"Bye, Mike! Bye, Sulley!",4,spoken,group,group,129,(The jumping monster kid gets tangled in the tongue rope and flies into a giant eye monster watching from a window.),inline_colon,M,,0,0,0,Tongue Monster Kid,high
monsters_inc_2001,75,monsters_inc_2001_s003,monsters_inc_2001_s003_u0075,0.0741,Giant Eye Monster,Giant Eye Monster,monsters_inc_2001_giant_eye_monster,Giant Eye Monster,Ow! Hey!,2,spoken,monologue,monologue,131,"(Later at a Monstropolis storefront, a garbage monster sweeps garbage off the sidewalk into a dustpan. He happily tosses the contents into his mouth. A red, scaly monster, who was reading a newspaper, sneezes a great big sneeze, and fire shoots from his mouth and nose, incinerating his newspaper.)",inline_colon,M,,0,0,0,Giant Eye Monster,medium
monsters_inc_2001,76,monsters_inc_2001_s003,monsters_inc_2001_s003_u0076,0.0741,Sneezing Monster,Sneezing Monster,monsters_inc_2001_sneezing_monster,Sneezing Monster,"Aw, nuts.",2,spoken,monologue,monologue,133,"(Later at a Monstropolis grocery store, Tony the Grosser arranges fruit on a stand with his many tentacles.)",inline_colon,M,,0,0,0,Sneezing Monster,medium
monsters_inc_2001,77,monsters_inc_2001_s003,monsters_inc_2001_s003_u0077,0.0741,Tony,Tony,monsters_inc_2001_tony,Tony,"Hey, fellas!",2,spoken,group,group,135,,inline_colon,M,,1,0,0,Tony,high
monsters_inc_2001,78,monsters_inc_2001_s003,monsters_inc_2001_s003_u0078,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,"Hey, Tony! Hey, hey, hey! Tony! Pow-pow-pow-pow-pow!",7,spoken,monsters_inc_2001_tony,individual,136,,inline_colon,M,,1,1,1,Mike,high
monsters_inc_2001,79,monsters_inc_2001_s003,monsters_inc_2001_s003_u0079,0.0741,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,Tony! Bada-bing!,2,spoken,monsters_inc_2001_tony,individual,137,,inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,80,monsters_inc_2001_s003,monsters_inc_2001_s003_u0080,0.0741,Tony,Tony,monsters_inc_2001_tony,Tony,I hear somebody's close to breaking the all-time scare record.,10,spoken,group,group,138,,inline_colon,M,,1,0,0,Tony,high
monsters_inc_2001,81,monsters_inc_2001_s003,monsters_inc_2001_s003_u0081,0.0741,Sulley,Sulley,monsters_inc_2001_sulley,Sulley,"Aw, just trying to make sure there's enough scream to go around.",12,spoken,monsters_inc_2001_tony,individual,139,(Tony tosses Mike and Sulley two pieces of fruit.),inline_colon,M,,1,1,1,Sulley,high
monsters_inc_2001,82,monsters_inc_2001_s003,monsters_inc_2001_s003_u0082,0.0741,Tony,Tony,monsters_inc_2001_tony,Tony,Hey! On the house.,4,spoken,group,group,141,,inline_colon,M,,1,0,0,Tony,high
monsters_inc_2001,83,monsters_inc_2001_s003,monsters_inc_2001_s003_u0083,0.0741,Mike,Mike,monsters_inc_2001_mike,Mike,"Hey, thanks!",2,spoken,monsters_inc_2001_tony,individual,142,,inline_colon,M,,1,1,1,Mike,high
