film_id,event_id,scene_id,utterance_id,scene_position_pct,speaker,raw_speaker,character_id,canonical_name,text,word_count,utterance_type,addressee,addressee_type,line_number,parenthetical,cue_type,gender,gender_rationale,is_named,is_protagonist,included_in_network,parser_canonical_name,confidence
up,16,up_s001,up_s001_u0016,0.0,MUNTZ,MUNTZ,up_muntz,Muntz,And I will not come back until I do!,9,spoken,group,unclear,210,,indented,M,,True,False,True,Muntz,high
up,17,up_s001,up_s001_u0017,0.0,NEWSREEL ANNOUNCER,NEWSREEL ANNOUNCER (V.O.),up_newsreel_announcer,Newsreel Announcer,"And so the explorer is off to clear his name. Bon voyage Charles Muntz, and good luck capturing the Monster of Paradise Falls!",23,spoken,up_muntz,individual,220,,indented,M,,False,False,False,Newsreel Announcer,high
up,18,up_s002,up_s002_u0018,0.0056,NEWSREEL ANNOUNCER,NEWSREEL ANNOUNCER (V.O.),up_newsreel_announcer,Newsreel Announcer,Here's Charles Muntz piloting his famous dirigible!!,7,spoken,,,245,,indented,M,,False,False,False,Newsreel Announcer,
up,19,up_s002,up_s002_u0019,0.0056,NEWSREEL ANNOUNCER,NEWSREEL ANNOUNCER (V.O.),up_newsreel_announcer,Newsreel Announcer,He hurdles Pike's Peak!,4,spoken,,,253,,indented,M,,False,False,False,Newsreel Announcer,
up,20,up_s002,up_s002_u0020,0.0056,NEWSREEL ANNOUNCER,NEWSREEL ANNOUNCER (V.O.),up_newsreel_announcer,Newsreel Announcer,He hurdles the Grand Canyon!,5,spoken,,,259,,indented,M,,False,False,False,Newsreel Announcer,
up,21,up_s002,up_s002_u0021,0.0056,NEWSREEL ANNOUNCER,NEWSREEL ANNOUNCER (V.O.),up_newsreel_announcer,Newsreel Announcer,He hurdles Mount Everest!,4,spoken,,,265,,indented,M,,False,False,False,Newsreel Announcer,
up,22,up_s002,up_s002_u0022,0.0056,NEWSREEL ANNOUNCER,NEWSREEL ANNOUNCER (V.O.),up_newsreel_announcer,Newsreel Announcer,He... goes around Mount Everest! Is there nothing he cannot do?,11,spoken,,,271,,indented,M,,False,False,False,Newsreel Announcer,
up,23,up_s002,up_s002_u0023,0.0056,NEWSREEL ANNOUNCER,NEWSREEL ANNOUNCER (V.O.),up_newsreel_announcer,Newsreel Announcer,"Yes, as Muntz himself says: ""Adventure is--""",7,spoken,,,279,,indented,M,,False,False,False,Newsreel Announcer,
up,24,up_s002,up_s002_u0024,0.0056,GIRL'S VOICE,GIRL'S VOICE (O.S.),up_girl_s_voice,Girl'S Voice,"""Adventure is out there!""",4,spoken,,,285,,indented,F,,False,False,False,Girl'S Voice,
up,25,up_s002,up_s002_u0025,0.0056,GIRL'S VOICE,GIRL'S VOICE (O.S.),up_girl_s_voice,Girl'S Voice,Look out! Mount Rushmore! Hard to starboard. Must get the Spirit of Adventure over Mount Rushmore...,16,spoken,,,297,,indented,F,,False,False,False,Girl'S Voice,
up,26,up_s002,up_s002_u0026,0.0056,GIRL'S VOICE,GIRL'S VOICE (O.S.),up_girl_s_voice,Girl'S Voice,Hold together old girl. How're my dogs doing? Ruff ruff!,10,spoken,,,308,,indented,F,,False,False,False,Girl'S Voice,
up,27,up_s003,up_s003_u0027,0.0112,GIRL'S VOICE,GIRL'S VOICE (O.S.),up_girl_s_voice,Girl'S Voice,"All engines ahead full! Let's take her up to 26,000 feet! Rudders eighteen degrees towards the south.",17,spoken,,,320,,indented,F,,False,False,False,Girl'S Voice,
up,28,up_s004,up_s004_u0028,0.0168,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"It's a beautiful day, winds out of the east at ten knots. Visibility... unlimited. Enter the weather in the logbook!",20,spoken,group,unclear,344,(yells a command),indented,F,,True,False,True,Ellie,high
up,29,up_s004,up_s004_u0029,0.0168,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"Oh! There's something down there! I will bring it back for science. Awwww, it's a puppy!",16,spoken,monologue,unclear,360,,indented,F,,True,False,True,Ellie,high
up,30,up_s004,up_s004_u0030,0.0168,YOUNG ELLIE,YOUNG ELLIE (O.S.),up_ellie,Ellie,No time! A storm! Lightning! Hail!,6,spoken,monologue,unclear,372,,indented,F,,True,False,True,Ellie,high
up,31,up_s004,up_s004_u0031,0.0168,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,What are you doing!?!,4,spoken,up_russell,individual,379,,indented,F,,True,False,True,Ellie,high
up,32,up_s004,up_s004_u0032,0.0168,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"Don't you know this is an exclusive club? Only explorers get in here. Not just any kid off the street with a helmet and a pair of goggles. Do you think you got what it takes? Well, do you?!?",39,spoken,up_russell,individual,389,,indented,F,,True,False,True,Ellie,high
up,33,up_s004,up_s004_u0033,0.0168,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"Alright, you're in. Welcome aboard.",5,spoken,up_russell,individual,405,,indented,F,,True,False,True,Ellie,high
up,34,up_s004,up_s004_u0034,0.0168,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,What's wrong? Can't you talk?,5,spoken,up_russell,individual,411,,indented,F,,True,False,True,Ellie,high
up,35,up_s004,up_s004_u0035,0.0168,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"Hey, I don't bite.",4,spoken,up_russell,individual,417,,indented,F,,True,False,True,Ellie,high
up,36,up_s004,up_s004_u0036,0.0168,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"You and me, we're in a club now.",8,spoken,up_russell,individual,429,,indented,F,,True,False,True,Ellie,high
up,37,up_s004,up_s004_u0037,0.0168,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"I saw where your balloon went. Come on, let's go get it!",12,spoken,up_russell,individual,435,,indented,F,,True,False,True,Ellie,high
up,38,up_s004,up_s004_u0038,0.0168,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,My name's Ellie.,3,spoken,up_russell,individual,443,,indented,F,,True,False,True,Ellie,high
up,39,up_s005,up_s005_u0039,0.0223,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,There it is.,3,spoken,unclear,unclear,454,,indented,F,,True,False,True,Ellie,low
up,40,up_s005,up_s005_u0040,0.0223,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"Well, go ahead.",3,spoken,unclear,unclear,462,,indented,F,,True,False,True,Ellie,low
up,41,up_s005,up_s005_u0041,0.0223,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,Go on.,2,spoken,unclear,unclear,468,,indented,F,,True,False,True,Ellie,low
up,42,up_s008,up_s008_u0042,0.0391,YOUNG CARL,YOUNG CARL,up_carl,Carl,Ow!,1,spoken,monologue,monologue,494,(re: arm),indented,M,,True,True,True,Carl,high
up,43,up_s008,up_s008_u0043,0.0391,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,Hey kid!!,2,spoken,up_carl,individual,502,,indented,F,,True,False,True,Ellie,high
up,44,up_s008,up_s008_u0044,0.0391,YOUNG CARL,YOUNG CARL,up_carl,Carl,Ow!!,1,spoken,monologue,monologue,508,,indented,M,,True,True,True,Carl,high
up,45,up_s008,up_s008_u0045,0.0391,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,Thought you might need a little cheerin' up. I got somethin' to show ya!,14,spoken,up_carl,individual,515,,indented,F,,True,False,True,Ellie,high
up,46,up_s009,up_s009_u0046,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,I am about to let you see something I have never shown to another human being. Ever. In my life.,20,spoken,up_carl,individual,529,,indented,F,,True,False,True,Ellie,high
up,47,up_s009,up_s009_u0047,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,You'll have to swear you will not tell anyone.,9,spoken,up_carl,individual,539,,indented,F,,True,False,True,Ellie,high
up,48,up_s009,up_s009_u0048,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,Cross your heart. Do it!,5,spoken,up_carl,individual,547,,indented,F,,True,False,True,Ellie,high
up,49,up_s009,up_s009_u0049,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,My Adventure Book!,3,spoken,up_carl,individual,553,,indented,F,,True,False,True,Ellie,high
up,50,up_s009,up_s009_u0050,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,You know him.,3,spoken,up_carl,individual,561,,indented,F,,True,False,True,Ellie,high
up,51,up_s009,up_s009_u0051,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"Charles Muntz, explorer. When I get big, I'm going where he's going: South America.",14,spoken,up_carl,individual,567,,indented,F,,True,False,True,Ellie,high
up,52,up_s009,up_s009_u0052,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,It's like America... but south. Wanna know where I'm gonna live?,11,spoken,up_carl,individual,577,,indented,F,,True,False,True,Ellie,high
up,53,up_s009,up_s009_u0053,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"""Paradise Falls, a land lost in time."" I ripped this right out of a library book.",16,spoken,up_carl,individual,588,(reading caption),indented,F,,True,False,True,Ellie,high
up,54,up_s009,up_s009_u0054,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"I'm gonna move my clubhouse there, and park it right next to the falls. Who knows what lives up there? And once I get there...",25,spoken,up_carl,individual,600,,indented,F,,True,False,True,Ellie,high
up,55,up_s009,up_s009_u0055,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"Well, I'm saving these pages for all the adventures I'm gonna have. Only... I just don't know how I'm gonna get to Paradise Falls.",24,spoken,up_carl,individual,614,,indented,F,,True,False,True,Ellie,high
up,56,up_s009,up_s009_u0056,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,That's it! You can take us there in a blimp! Swear you'll take us. Cross your heart! Cross it! Cross your heart.,22,spoken,up_carl,individual,628,,indented,F,,True,False,True,Ellie,high
up,57,up_s009,up_s009_u0057,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,Good. You promised. No backing out.,6,spoken,up_carl,individual,640,,indented,F,,True,False,True,Ellie,high
up,58,up_s009,up_s009_u0058,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"Well, see you tomorrow kid! Bye.",6,spoken,up_carl,individual,646,,indented,F,,True,False,True,Ellie,high
up,59,up_s009,up_s009_u0059,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"""Adventure is out there!!""",4,spoken,monologue,monologue,652,,indented,F,,True,False,True,Ellie,medium
up,60,up_s009,up_s009_u0060,0.0447,YOUNG ELLIE,YOUNG ELLIE,up_ellie,Ellie,"You know, you don't talk very much. I like you.",10,spoken,up_carl,individual,659,,indented,F,,True,False,True,Ellie,high
up,61,up_s009,up_s009_u0061,0.0447,YOUNG CARL,YOUNG CARL,up_carl,Carl,Wow.,1,spoken,up_ellie,individual,669,,indented,M,,True,True,True,Carl,high
up,62,up_s046,up_s046_u0062,0.2514,CARL,CARL,up_carl,Carl,"Quite a sight, huh Ellie? Uhp, mail's here.",8,spoken,up_ellie,individual,987,(noticing mailbox),indented,M,,True,True,True,Carl,high
up,63,up_s046,up_s046_u0063,0.2514,CARL,CARL,up_carl,Carl,Shady Oaks Retirement. Oh brother.,5,spoken,monologue,monologue,1006,,indented,M,,True,True,True,Carl,high
up,64,up_s046,up_s046_u0064,0.2514,CARL,CARL,up_carl,Carl,Hm.,1,spoken,monologue,monologue,1012,,indented,M,,True,True,True,Carl,high
up,65,up_s046,up_s046_u0065,0.2514,CONSTRUCTION FOREMAN TOM,CONSTRUCTION FOREMAN TOM,up_construction_foreman_tom,Construction Foreman Tom,"Hey! `Morning, Mr. Fredricksen! Need any help there?",8,spoken,up_carl,individual,1020,,indented,M,,True,False,True,Construction Foreman Tom,high
up,66,up_s046,up_s046_u0066,0.2514,CARL,CARL,up_carl,Carl,No. Yes. Tell your boss over there that you boys are ruining our house.,14,spoken,up_construction_foreman_tom,individual,1026,,indented,M,,True,True,True,Carl,high
up,67,up_s046,up_s046_u0067,0.2514,CONSTRUCTION FOREMAN TOM,CONSTRUCTION FOREMAN TOM,up_construction_foreman_tom,Construction Foreman Tom,"Well just to let you know, my boss would be happy to take this old place off your hands, and for double his last offer. Whaddya say to that?",29,spoken,up_carl,individual,1036,,indented,M,,True,False,True,Construction Foreman Tom,high
up,68,up_s046,up_s046_u0068,0.2514,CONSTRUCTION FOREMAN TOM,CONSTRUCTION FOREMAN TOM,up_construction_foreman_tom,Construction Foreman Tom,"Uh, I take that as a no, then.",8,spoken,up_carl,individual,1050,,indented,M,,True,False,True,Construction Foreman Tom,high
up,69,up_s046,up_s046_u0069,0.2514,CARL,CARL,up_carl,Carl,I believe I made my position to your boss quite clear.,11,spoken,up_construction_foreman_tom,individual,1054,,indented,M,,True,True,True,Carl,high
up,70,up_s046,up_s046_u0070,0.2514,CONSTRUCTION FOREMAN TOM,CONSTRUCTION FOREMAN TOM,up_construction_foreman_tom,Construction Foreman Tom,You poured prune juice in his gas tank.,8,spoken,up_carl,individual,1060,,indented,M,,True,False,True,Construction Foreman Tom,high
up,71,up_s046,up_s046_u0071,0.2514,CARL,CARL,up_carl,Carl,"Oh yeah, that was good. Here, let me talk to him.",11,spoken,up_construction_foreman_tom,individual,1064,,indented,M,,True,True,True,Carl,high
up,72,up_s046,up_s046_u0072,0.2514,CARL,CARL,up_carl,Carl,"You in the suit. Yes, you. Take a bath, hippy!",10,spoken,non_human,non_human,1072,(in megaphone),indented,M,,True,True,True,Carl,high
up,73,up_s046,up_s046_u0073,0.2514,CONSTRUCTION FOREMAN TOM,CONSTRUCTION FOREMAN TOM,up_construction_foreman_tom,Construction Foreman Tom,I am not with him! This is serious. He's out to get your house!,14,spoken,up_carl,individual,1083,"(to Boss, re Carl) | (to Carl)",indented,M,,True,False,True,Construction Foreman Tom,high
up,74,up_s046,up_s046_u0074,0.2514,CARL,CARL,up_carl,Carl,Tell your boss he can have our house.,8,spoken,up_construction_foreman_tom,individual,1097,,indented,M,,True,True,True,Carl,high
up,75,up_s046,up_s046_u0075,0.2514,CONSTRUCTION FOREMAN TOM,CONSTRUCTION FOREMAN TOM,up_construction_foreman_tom,Construction Foreman Tom,Really?,1,spoken,up_carl,individual,1101,,indented,M,,True,False,True,Construction Foreman Tom,high
up,76,up_s046,up_s046_u0076,0.2514,CARL,CARL,up_carl,Carl,When I'm dead!,3,spoken,up_construction_foreman_tom,individual,1105,,indented,M,,True,True,True,Carl,high
up,77,up_s046,up_s046_u0077,0.2514,CONSTRUCTION FOREMAN TOM,CONSTRUCTION FOREMAN TOM,up_construction_foreman_tom,Construction Foreman Tom,I'll take that as a maybe!,6,spoken,up_carl,individual,1111,,indented,M,,True,False,True,Construction Foreman Tom,high
up,78,up_s048,up_s048_u0078,0.2626,RUSSELL,RUSSELL,up_russell,Russell,"""Good afternoon. My name is Russell. And I am a Wilderness Explorer in Tribe 54, Sweatlodge 12. Are you in need of any assistance today, sir?""",26,spoken,up_carl,individual,1135,,indented,M,,True,False,True,Russell,high
up,79,up_s048,up_s048_u0079,0.2626,CARL,CARL,up_carl,Carl,No.,1,spoken,up_russell,individual,1149,,indented,M,,True,True,True,Carl,high
up,80,up_s048,up_s048_u0080,0.2626,RUSSELL,RUSSELL,up_russell,Russell,I could help you cross the street.,7,spoken,up_carl,individual,1154,,indented,M,,True,False,True,Russell,high
up,81,up_s048,up_s048_u0081,0.2626,CARL,CARL,up_carl,Carl,No.,1,spoken,up_russell,individual,1158,,indented,M,,True,True,True,Carl,high
up,82,up_s048,up_s048_u0082,0.2626,RUSSELL,RUSSELL,up_russell,Russell,I could help you cross your yard.,7,spoken,up_carl,individual,1162,,indented,M,,True,False,True,Russell,high
up,83,up_s048,up_s048_u0083,0.2626,CARL,CARL,up_carl,Carl,No.,1,spoken,up_russell,individual,1166,,indented,M,,True,True,True,Carl,high
up,84,up_s048,up_s048_u0084,0.2626,RUSSELL,RUSSELL,up_russell,Russell,I could help you cross your... porch?,7,spoken,up_carl,individual,1170,,indented,M,,True,False,True,Russell,high
up,85,up_s048,up_s048_u0085,0.2626,CARL,CARL,up_carl,Carl,No.,1,spoken,up_russell,individual,1174,,indented,M,,True,True,True,Carl,high
up,86,up_s048,up_s048_u0086,0.2626,RUSSELL,RUSSELL,up_russell,Russell,"Well, I gotta help you cross something.",7,spoken,up_carl,individual,1178,,indented,M,,True,False,True,Russell,high
up,87,up_s048,up_s048_u0087,0.2626,CARL,CARL,up_carl,Carl,"Uh, no. I'm doing fine.",5,spoken,up_russell,individual,1184,,indented,M,,True,True,True,Carl,high
up,88,up_s049,up_s049_u0088,0.2682,RUSSELL,RUSSELL,up_russell,Russell,"""Good afternoon. My name is Russell.""",6,spoken,up_carl,individual,1194,,indented,M,,True,False,True,Russell,high
up,89,up_s049,up_s049_u0089,0.2682,CARL,CARL,up_carl,Carl,Uh... kid...,2,spoken,up_russell,individual,1200,,indented,M,,True,True,True,Carl,high
up,90,up_s049,up_s049_u0090,0.2682,RUSSELL,RUSSELL,up_russell,Russell,"""And I am a Wilderness Explorer in Tribe 54, Sweatlodge 12.""",11,spoken,up_carl,individual,1204,,indented,M,,True,False,True,Russell,high
up,91,up_s049,up_s049_u0091,0.2682,CARL,CARL,up_carl,Carl,Kid. KID!!,2,spoken,up_russell,individual,1210,,indented,M,,True,True,True,Carl,high
up,92,up_s049,up_s049_u0092,0.2682,RUSSELL,RUSSELL,up_russell,Russell,"""Are you in need of any assistance today Sir?""",9,spoken,up_carl,individual,1216,,indented,M,,True,False,True,Russell,high
up,93,up_s049,up_s049_u0093,0.2682,CARL,CARL,up_carl,Carl,"Thank you, but I don't need any help!",8,spoken,up_russell,individual,1222,,indented,M,,True,True,True,Carl,high
up,94,up_s049,up_s049_u0094,0.2682,RUSSELL,RUSSELL,up_russell,Russell,Ow.,1,spoken,monologue,monologue,1229,,indented,M,,True,False,True,Russell,high
up,95,up_s049,up_s049_u0095,0.2682,CARL,CARL,up_carl,Carl,Proceed.,1,spoken,up_russell,individual,1235,(RESIGNED),indented,M,,True,True,True,Carl,high
up,96,up_s049,up_s049_u0096,0.2682,RUSSELL,RUSSELL,up_russell,Russell,"""Good afternoon. My-""",3,spoken,up_carl,individual,1241,,indented,M,,True,False,True,Russell,high
up,97,up_s049,up_s049_u0097,0.2682,CARL,CARL,up_carl,Carl,But skip to the end!,5,spoken,up_russell,individual,1245,,indented,M,,True,True,True,Carl,high
up,98,up_s049,up_s049_u0098,0.2682,RUSSELL,RUSSELL,up_russell,Russell,See these? These are my Wilderness Explorer badges. You may notice one is missing. It's my Assisting the Elderly badge. If I get it I will become a Senior Wilderness Explorer!,31,spoken,up_carl,individual,1253,,indented,M,,True,False,True,Russell,high
up,99,up_s049,up_s049_u0099,0.2682,RUSSELL,RUSSELL,up_russell,Russell,"""The wilderness must be explored! CAW-CAW! RAAAR!""",7,spoken,up_carl,individual,1271,,indented,M,,True,False,True,Russell,medium
up,100,up_s049,up_s049_u0100,0.2682,RUSSELL,RUSSELL,up_russell,Russell,"It's gonna be great! There's a big ceremony, and all the dads come, and they pin on our badges...",19,spoken,up_carl,individual,1279,,indented,M,,True,False,True,Russell,medium
up,101,up_s049,up_s049_u0101,0.2682,CARL,CARL,up_carl,Carl,So you want to assist an old person?,8,spoken,up_russell,individual,1287,,indented,M,,True,True,True,Carl,high
up,102,up_s049,up_s049_u0102,0.2682,RUSSELL,RUSSELL,up_russell,Russell,Yep! Then I will be a Senior Wilderness Explorer!,9,spoken,up_carl,individual,1293,,indented,M,,True,False,True,Russell,high
up,103,up_s049,up_s049_u0103,0.2682,CARL,CARL,up_carl,Carl,You ever heard of a snipe?,6,spoken,up_russell,individual,1302,(CONSPIRATORIALLY),indented,M,,True,True,True,Carl,high
up,104,up_s049,up_s049_u0104,0.2682,RUSSELL,RUSSELL,up_russell,Russell,Snipe?,1,spoken,up_carl,individual,1308,,indented,M,,True,False,True,Russell,high
up,105,up_s049,up_s049_u0105,0.2682,CARL,CARL,up_carl,Carl,Bird. Beady eyes. Every night it sneaks in my yard and gobbles my poor azaleas. I'm elderly and infirm. I can't catch it. If only someone could help me...,29,spoken,up_russell,individual,1312,,indented,M,,True,True,True,Carl,high
up,106,up_s049,up_s049_u0106,0.2682,RUSSELL,RUSSELL,up_russell,Russell,Me! Me! I'll do it!,5,spoken,up_carl,individual,1324,,indented,M,,True,False,True,Russell,high
up,107,up_s049,up_s049_u0107,0.2682,CARL,CARL,up_carl,Carl,"Oh, I don't know, it's awfully crafty. You'd have to clap your hands three times to lure it in.",19,spoken,up_russell,individual,1328,,indented,M,,True,True,True,Carl,high
up,108,up_s049,up_s049_u0108,0.2682,RUSSELL,RUSSELL,up_russell,Russell,"I'll find it, Mr. Fredricksen!",5,spoken,up_carl,individual,1336,,indented,M,,True,False,True,Russell,high
up,109,up_s049,up_s049_u0109,0.2682,CARL,CARL,up_carl,Carl,I think its burrow is two blocks down. If you go past --,13,spoken,up_russell,individual,1340,,indented,M,,True,True,True,Carl,high
up,110,up_s049,up_s049_u0110,0.2682,RUSSELL,RUSSELL,up_russell,Russell,Two blocks down! Got it!,5,spoken,up_carl,individual,1346,,indented,M,,True,False,True,Russell,high
up,111,up_s049,up_s049_u0111,0.2682,RUSSELL,RUSSELL,up_russell,Russell,Sniiiipe! Here Snipey Snipey...,4,spoken,non_human,non_human,1352,,indented,M,,True,False,True,Russell,high
up,112,up_s049,up_s049_u0112,0.2682,CARL,CARL,up_carl,Carl,Bring it back here when you find it!,8,spoken,up_russell,individual,1356,(calls after Russell),indented,M,,True,True,True,Carl,high
up,113,up_s049,up_s049_u0113,0.2682,CONSTRUCTION WORKER STEVE,CONSTRUCTION WORKER STEVE,up_construction_worker_steve,Construction Worker Steve,"Okay, keep her coming... And... stop. Stop! STOP!!",8,spoken,group,group,1372,,indented,M,,True,False,False,Construction Worker Steve,high
up,114,up_s049,up_s049_u0114,0.2682,CARL,CARL,up_carl,Carl,What? Hey! Hey you! What do you think you're doing?,10,spoken,up_construction_worker_steve,individual,1383,,indented,M,,True,True,True,Carl,high
up,115,up_s049,up_s049_u0115,0.2682,CONSTRUCTION WORKER STEVE,CONSTRUCTION WORKER STEVE,up_construction_worker_steve,Construction Worker Steve,"I am so sorry, sir...",5,spoken,up_carl,individual,1389,,indented,M,,True,False,False,Construction Worker Steve,high
up,116,up_s049,up_s049_u0116,0.2682,CARL,CARL,up_carl,Carl,Don't touch that!,3,spoken,up_construction_worker_steve,individual,1395,,indented,M,,True,True,True,Carl,high
up,117,up_s049,up_s049_u0117,0.2682,CONSTRUCTION WORKER STEVE,CONSTRUCTION WORKER STEVE,up_construction_worker_steve,Construction Worker Steve,"No no, let me take care of that for you.",10,spoken,up_carl,individual,1399,,indented,M,,True,False,False,Construction Worker Steve,high
up,118,up_s049,up_s049_u0118,0.2682,CARL,CARL,up_carl,Carl,Get away from our mailbox!,5,spoken,up_construction_worker_steve,individual,1405,(STRUGGLING),indented,M,,True,True,True,Carl,high
up,119,up_s049,up_s049_u0119,0.2682,CONSTRUCTION WORKER STEVE,CONSTRUCTION WORKER STEVE,up_construction_worker_steve,Construction Worker Steve,"Hey sir, I...",3,spoken,up_carl,individual,1411,,indented,M,,True,False,False,Construction Worker Steve,high
up,120,up_s049,up_s049_u0120,0.2682,CARL,CARL,up_carl,Carl,I don't want you to touch it!,7,spoken,up_construction_worker_steve,individual,1415,,indented,M,,True,True,True,Carl,high
